"","X","station","variable","method","coefficient","p","df","lon","lat","season","var","significance","data","country"
"33245",23356,36361,"avg_temp.ANN","RMSE",0.567546896986849,NA,NA,139.91,37.4883333333333,"ANN","avg_temp",NA,"NCEP2","amedas"
"33205",22956,36361,"avg_temp.DJF","RMSE",1.20513939065533,NA,NA,139.91,37.4883333333333,"DJF","avg_temp",NA,"NCEP2","amedas"
"19525",23154,36361,"avg_temp.JJA","RMSE",0.252078540040244,NA,NA,139.91,37.4883333333333,"JJA","avg_temp",NA,"ERA5","amedas"
"26365",23055,36361,"avg_temp.MAM","RMSE",0.347570240391979,NA,NA,139.91,37.4883333333333,"MAM","avg_temp",NA,"JRA55","amedas"
"33235",23256,36361,"avg_temp.SON","RMSE",0.711517785465688,NA,NA,139.91,37.4883333333333,"SON","avg_temp",NA,"NCEP2","amedas"
"40100",23407,36361,"pre.ANN","RMSE",0.416410485189673,NA,NA,139.91,37.4883333333333,"ANN","pre",NA,"CRU","amedas"
"40060",23007,36361,"pre.DJF","RMSE",0.478255779902813,NA,NA,139.91,37.4883333333333,"DJF","pre",NA,"CRU","amedas"
"19530",23204,36361,"pre.JJA","RMSE",0.687371075211033,NA,NA,139.91,37.4883333333333,"JJA","pre",NA,"ERA5","amedas"
"40070",231010,36361,"pre.MAM","RMSE",0.511671802897768,NA,NA,139.91,37.4883333333333,"MAM","pre",NA,"CRU","amedas"
"40090",23307,36361,"pre.SON","RMSE",0.733456282230481,NA,NA,139.91,37.4883333333333,"SON","pre",NA,"CRU","amedas"
"26445",23955,36667,"avg_temp.ANN","RMSE",0.282012523174474,NA,NA,140.215,37.1316666666667,"ANN","avg_temp",NA,"JRA55","amedas"
"26405",23555,36667,"avg_temp.DJF","RMSE",0.276594876642851,NA,NA,140.215,37.1316666666667,"DJF","avg_temp",NA,"JRA55","amedas"
"26425",23755,36667,"avg_temp.JJA","RMSE",0.47721038474075,NA,NA,140.215,37.1316666666667,"JJA","avg_temp",NA,"JRA55","amedas"
"26415",23655,36667,"avg_temp.MAM","RMSE",0.333160719031925,NA,NA,140.215,37.1316666666667,"MAM","avg_temp",NA,"JRA55","amedas"
"26435",23855,36667,"avg_temp.SON","RMSE",0.20360680581553,NA,NA,140.215,37.1316666666667,"SON","avg_temp",NA,"JRA55","amedas"
"40150",24007,36667,"pre.ANN","RMSE",0.329281925739328,NA,NA,140.215,37.1316666666667,"ANN","pre",NA,"CRU","amedas"
"26410",23605,36667,"pre.DJF","RMSE",0.380453716493582,NA,NA,140.215,37.1316666666667,"DJF","pre",NA,"JRA55","amedas"
"40130",23807,36667,"pre.JJA","RMSE",0.859344436325852,NA,NA,140.215,37.1316666666667,"JJA","pre",NA,"CRU","amedas"
"40120",23707,36667,"pre.MAM","RMSE",0.282532329458928,NA,NA,140.215,37.1316666666667,"MAM","pre",NA,"CRU","amedas"
"40140",23907,36667,"pre.SON","RMSE",0.550246206073558,NA,NA,140.215,37.1316666666667,"SON","pre",NA,"CRU","amedas"
"33345",24556,36846,"avg_temp.ANN","RMSE",6.24128151787333,NA,NA,140.883333333333,36.9633333333333,"ANN","avg_temp",NA,"NCEP2","amedas"
"33305",24156,36846,"avg_temp.DJF","RMSE",7.26569109162578,NA,NA,140.883333333333,36.9633333333333,"DJF","avg_temp",NA,"NCEP2","amedas"
"33325",24356,36846,"avg_temp.JJA","RMSE",5.32398406107198,NA,NA,140.883333333333,36.9633333333333,"JJA","avg_temp",NA,"NCEP2","amedas"
"33315",24256,36846,"avg_temp.MAM","RMSE",6.60495908733991,NA,NA,140.883333333333,36.9633333333333,"MAM","avg_temp",NA,"NCEP2","amedas"
"33335",24456,36846,"avg_temp.SON","RMSE",5.8825709973122,NA,NA,140.883333333333,36.9633333333333,"SON","avg_temp",NA,"NCEP2","amedas"
"40200",24607,36846,"pre.ANN","RMSE",0.675969539988105,NA,NA,140.883333333333,36.9633333333333,"ANN","pre",NA,"CRU","amedas"
"19610",24204,36846,"pre.DJF","RMSE",0.959539862280098,NA,NA,140.883333333333,36.9633333333333,"DJF","pre",NA,"ERA5","amedas"
"40180",24407,36846,"pre.JJA","RMSE",1.79078513250823,NA,NA,140.883333333333,36.9633333333333,"JJA","pre",NA,"CRU","amedas"
"26470",24305,36846,"pre.MAM","RMSE",1.02598366447795,NA,NA,140.883333333333,36.9633333333333,"MAM","pre",NA,"JRA55","amedas"
"40190",24507,36846,"pre.SON","RMSE",1.62248763161838,NA,NA,140.883333333333,36.9633333333333,"SON","pre",NA,"CRU","amedas"
"33395",25156,40201,"avg_temp.ANN","RMSE",1.02715312527864,NA,NA,140.466666666667,36.38,"ANN","avg_temp",NA,"NCEP2","amedas"
"26505",24755,40201,"avg_temp.DJF","RMSE",0.612352878034641,NA,NA,140.466666666667,36.38,"DJF","avg_temp",NA,"JRA55","amedas"
"33375",24956,40201,"avg_temp.JJA","RMSE",1.29553583856453,NA,NA,140.466666666667,36.38,"JJA","avg_temp",NA,"NCEP2","amedas"
"19665",24854,40201,"avg_temp.MAM","RMSE",1.44879176425719,NA,NA,140.466666666667,36.38,"MAM","avg_temp",NA,"ERA5","amedas"
"33385",25056,40201,"avg_temp.SON","RMSE",0.417763432363776,NA,NA,140.466666666667,36.38,"SON","avg_temp",NA,"NCEP2","amedas"
"33400",25206,40201,"pre.ANN","RMSE",0.552851473252464,NA,NA,140.466666666667,36.38,"ANN","pre",NA,"NCEP2","amedas"
"33360",24806,40201,"pre.DJF","RMSE",0.842270467202839,NA,NA,140.466666666667,36.38,"DJF","pre",NA,"NCEP2","amedas"
"33380",25006,40201,"pre.JJA","RMSE",1.22147243812254,NA,NA,140.466666666667,36.38,"JJA","pre",NA,"NCEP2","amedas"
"33370",24906,40201,"pre.MAM","RMSE",0.773073444892076,NA,NA,140.466666666667,36.38,"MAM","pre",NA,"NCEP2","amedas"
"33390",25106,40201,"pre.SON","RMSE",0.998104500977318,NA,NA,140.466666666667,36.38,"SON","pre",NA,"NCEP2","amedas"
"19745",25754,40336,"avg_temp.ANN","RMSE",1.11575521567684,NA,NA,140.125,36.0566666666667,"ANN","avg_temp",NA,"ERA5","amedas"
"33405",25356,40336,"avg_temp.DJF","RMSE",1.08742336167112,NA,NA,140.125,36.0566666666667,"DJF","avg_temp",NA,"NCEP2","amedas"
"19725",25554,40336,"avg_temp.JJA","RMSE",0.514600564300707,NA,NA,140.125,36.0566666666667,"JJA","avg_temp",NA,"ERA5","amedas"
"33415",25456,40336,"avg_temp.MAM","RMSE",1.1223869582733,NA,NA,140.125,36.0566666666667,"MAM","avg_temp",NA,"NCEP2","amedas"
"19735",25654,40336,"avg_temp.SON","RMSE",0.754971166227222,NA,NA,140.125,36.0566666666667,"SON","avg_temp",NA,"ERA5","amedas"
"19750",25804,40336,"pre.ANN","RMSE",0.588966715905766,NA,NA,140.125,36.0566666666667,"ANN","pre",NA,"ERA5","amedas"
"33410",25406,40336,"pre.DJF","RMSE",0.597024813596002,NA,NA,140.125,36.0566666666667,"DJF","pre",NA,"NCEP2","amedas"
"26580",25605,40336,"pre.JJA","RMSE",1.44946458692752,NA,NA,140.125,36.0566666666667,"JJA","pre",NA,"JRA55","amedas"
"40270",25507,40336,"pre.MAM","RMSE",0.595628302304825,NA,NA,140.125,36.0566666666667,"MAM","pre",NA,"CRU","amedas"
"26590",25705,40336,"pre.SON","RMSE",1.1939624364577,NA,NA,140.125,36.0566666666667,"SON","pre",NA,"JRA55","amedas"
"19795",26354,41166,"avg_temp.ANN","RMSE",0.634850829126591,NA,NA,139.5,36.7383333333333,"ANN","avg_temp",NA,"ERA5","amedas"
"40305",25957,41166,"avg_temp.DJF","RMSE",0.590438752457719,NA,NA,139.5,36.7383333333333,"DJF","avg_temp",NA,"CRU","amedas"
"19775",26154,41166,"avg_temp.JJA","RMSE",0.427390118041033,NA,NA,139.5,36.7383333333333,"JJA","avg_temp",NA,"ERA5","amedas"
"19765",26054,41166,"avg_temp.MAM","RMSE",0.557082703680485,NA,NA,139.5,36.7383333333333,"MAM","avg_temp",NA,"ERA5","amedas"
"40335",26257,41166,"avg_temp.SON","RMSE",0.349602775902254,NA,NA,139.5,36.7383333333333,"SON","avg_temp",NA,"CRU","amedas"
"33500",26406,41166,"pre.ANN","RMSE",0.477138550083097,NA,NA,139.5,36.7383333333333,"ANN","pre",NA,"NCEP2","amedas"
"40310",26007,41166,"pre.DJF","RMSE",0.505184277595629,NA,NA,139.5,36.7383333333333,"DJF","pre",NA,"CRU","amedas"
"40330",26207,41166,"pre.JJA","RMSE",1.09138119294503,NA,NA,139.5,36.7383333333333,"JJA","pre",NA,"CRU","amedas"
"33470",26109,41166,"pre.MAM","RMSE",0.655849078869297,NA,NA,139.5,36.7383333333333,"MAM","pre",NA,"NCEP2","amedas"
"33490",26306,41166,"pre.SON","RMSE",0.894511467249797,NA,NA,139.5,36.7383333333333,"SON","pre",NA,"NCEP2","amedas"
"40395",26957,41277,"avg_temp.ANN","RMSE",0.58497649752574,NA,NA,139.868333333333,36.5483333333333,"ANN","avg_temp",NA,"CRU","amedas"
"40355",26557,41277,"avg_temp.DJF","RMSE",0.261328695211295,NA,NA,139.868333333333,36.5483333333333,"DJF","avg_temp",NA,"CRU","amedas"
"26675",26755,41277,"avg_temp.JJA","RMSE",0.332216320896334,NA,NA,139.868333333333,36.5483333333333,"JJA","avg_temp",NA,"JRA55","amedas"
"26665",26655,41277,"avg_temp.MAM","RMSE",0.60468842521537,NA,NA,139.868333333333,36.5483333333333,"MAM","avg_temp",NA,"JRA55","amedas"
"40385",26857,41277,"avg_temp.SON","RMSE",0.491737496344335,NA,NA,139.868333333333,36.5483333333333,"SON","avg_temp",NA,"CRU","amedas"
"40400",27007,41277,"pre.ANN","RMSE",0.401489546713398,NA,NA,139.868333333333,36.5483333333333,"ANN","pre",NA,"CRU","amedas"
"40360",26607,41277,"pre.DJF","RMSE",0.72169720317498,NA,NA,139.868333333333,36.5483333333333,"DJF","pre",NA,"CRU","amedas"
"40380",26807,41277,"pre.JJA","RMSE",0.759052423462337,NA,NA,139.868333333333,36.5483333333333,"JJA","pre",NA,"CRU","amedas"
"26670",26705,41277,"pre.MAM","RMSE",0.4797323112174,NA,NA,139.868333333333,36.5483333333333,"MAM","pre",NA,"JRA55","amedas"
"40390",26907,41277,"pre.SON","RMSE",1.03704786804743,NA,NA,139.868333333333,36.5483333333333,"SON","pre",NA,"CRU","amedas"
"33595",27556,42251,"avg_temp.ANN","RMSE",0.783162211956294,NA,NA,139.038333333333,36.3866666666667,"ANN","avg_temp",NA,"NCEP2","amedas"
"33555",27156,42251,"avg_temp.DJF","RMSE",1.29083049041104,NA,NA,139.038333333333,36.3866666666667,"DJF","avg_temp",NA,"NCEP2","amedas"
"33575",27356,42251,"avg_temp.JJA","RMSE",0.418799883497169,NA,NA,139.038333333333,36.3866666666667,"JJA","avg_temp",NA,"NCEP2","amedas"
"19865",27254,42251,"avg_temp.MAM","RMSE",0.831911365423376,NA,NA,139.038333333333,36.3866666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"33585",27456,42251,"avg_temp.SON","RMSE",0.613266941784336,NA,NA,139.038333333333,36.3866666666667,"SON","avg_temp",NA,"NCEP2","amedas"
"26750",27605,42251,"pre.ANN","RMSE",0.447781383521614,NA,NA,139.038333333333,36.3866666666667,"ANN","pre",NA,"JRA55","amedas"
"40410",27207,42251,"pre.DJF","RMSE",0.806809046650638,NA,NA,139.038333333333,36.3866666666667,"DJF","pre",NA,"CRU","amedas"
"19880",27404,42251,"pre.JJA","RMSE",1.04376586061843,NA,NA,139.038333333333,36.3866666666667,"JJA","pre",NA,"ERA5","amedas"
"26720",27305,42251,"pre.MAM","RMSE",0.584943114283975,NA,NA,139.038333333333,36.3866666666667,"MAM","pre",NA,"JRA55","amedas"
"40440",27507,42251,"pre.SON","RMSE",1.57230808393359,NA,NA,139.038333333333,36.3866666666667,"SON","pre",NA,"CRU","amedas"
"19945",28154,43056,"avg_temp.ANN","RMSE",0.175492766352491,NA,NA,139.38,36.15,"ANN","avg_temp",NA,"ERA5","amedas"
"19905",27754,43056,"avg_temp.DJF","RMSE",0.323457810571385,NA,NA,139.38,36.15,"DJF","avg_temp",NA,"ERA5","amedas"
"19925",27954,43056,"avg_temp.JJA","RMSE",0.3860622498044,NA,NA,139.38,36.15,"JJA","avg_temp",NA,"ERA5","amedas"
"19915",27854,43056,"avg_temp.MAM","RMSE",0.23107201024225,NA,NA,139.38,36.15,"MAM","avg_temp",NA,"ERA5","amedas"
"19935",28054,43056,"avg_temp.SON","RMSE",0.234871406840255,NA,NA,139.38,36.15,"SON","avg_temp",NA,"ERA5","amedas"
"19950",28204,43056,"pre.ANN","RMSE",0.84910298840174,NA,NA,139.38,36.15,"ANN","pre",NA,"ERA5","amedas"
"19910",27804,43056,"pre.DJF","RMSE",0.860099265400858,NA,NA,139.38,36.15,"DJF","pre",NA,"ERA5","amedas"
"19930",28004,43056,"pre.JJA","RMSE",2.37366244868474,NA,NA,139.38,36.15,"JJA","pre",NA,"ERA5","amedas"
"19920",27904,43056,"pre.MAM","RMSE",1.15237625407593,NA,NA,139.38,36.15,"MAM","pre",NA,"ERA5","amedas"
"19940",28104,43056,"pre.SON","RMSE",1.27766138127379,NA,NA,139.38,36.15,"SON","pre",NA,"ERA5","amedas"
"40545",28757,43156,"avg_temp.ANN","RMSE",0.463277982404147,NA,NA,139.073333333333,35.99,"ANN","avg_temp",NA,"CRU","amedas"
"40505",28357,43156,"avg_temp.DJF","RMSE",0.266666711249137,NA,NA,139.073333333333,35.99,"DJF","avg_temp",NA,"CRU","amedas"
"19975",28554,43156,"avg_temp.JJA","RMSE",0.408446333771814,NA,NA,139.073333333333,35.99,"JJA","avg_temp",NA,"ERA5","amedas"
"40515",28457,43156,"avg_temp.MAM","RMSE",0.464757812648804,NA,NA,139.073333333333,35.99,"MAM","avg_temp",NA,"CRU","amedas"
"19985",28654,43156,"avg_temp.SON","RMSE",0.596648162973753,NA,NA,139.073333333333,35.99,"SON","avg_temp",NA,"ERA5","amedas"
"20000",28804,43156,"pre.ANN","RMSE",0.892701566492303,NA,NA,139.073333333333,35.99,"ANN","pre",NA,"ERA5","amedas"
"40510",28407,43156,"pre.DJF","RMSE",0.566450984961826,NA,NA,139.073333333333,35.99,"DJF","pre",NA,"CRU","amedas"
"40530",28607,43156,"pre.JJA","RMSE",3.00753394788581,NA,NA,139.073333333333,35.99,"JJA","pre",NA,"CRU","amedas"
"19970",28504,43156,"pre.MAM","RMSE",1.24162247430393,NA,NA,139.073333333333,35.99,"MAM","pre",NA,"ERA5","amedas"
"40540",28707,43156,"pre.SON","RMSE",0.987242332562719,NA,NA,139.073333333333,35.99,"SON","pre",NA,"CRU","amedas"
"33745",29356,44132,"avg_temp.ANN","RMSE",0.483356555388759,NA,NA,139.751666666667,35.6916666666667,"ANN","avg_temp",NA,"NCEP2","amedas"
"33705",28956,44132,"avg_temp.DJF","RMSE",1.16324905557458,NA,NA,139.751666666667,35.6916666666667,"DJF","avg_temp",NA,"NCEP2","amedas"
"20025",29154,44132,"avg_temp.JJA","RMSE",0.441702843865462,NA,NA,139.751666666667,35.6916666666667,"JJA","avg_temp",NA,"ERA5","amedas"
"20015",29054,44132,"avg_temp.MAM","RMSE",0.627598673358617,NA,NA,139.751666666667,35.6916666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"33735",29256,44132,"avg_temp.SON","RMSE",0.710357298746204,NA,NA,139.751666666667,35.6916666666667,"SON","avg_temp",NA,"NCEP2","amedas"
"20050",29404,44132,"pre.ANN","RMSE",0.490613963447556,NA,NA,139.751666666667,35.6916666666667,"ANN","pre",NA,"ERA5","amedas"
"26860",29005,44132,"pre.DJF","RMSE",0.428946161174569,NA,NA,139.751666666667,35.6916666666667,"DJF","pre",NA,"JRA55","amedas"
"40580",29207,44132,"pre.JJA","RMSE",1.20949713403284,NA,NA,139.751666666667,35.6916666666667,"JJA","pre",NA,"CRU","amedas"
"26870",29107,44132,"pre.MAM","RMSE",0.600950604358771,NA,NA,139.751666666667,35.6916666666667,"MAM","pre",NA,"JRA55","amedas"
"20040",29304,44132,"pre.SON","RMSE",1.23323643247204,NA,NA,139.751666666667,35.6916666666667,"SON","pre",NA,"ERA5","amedas"
"40645",29957,44263,"avg_temp.ANN","RMSE",0.424973344531979,NA,NA,139.783333333333,33.1033333333333,"ANN","avg_temp",NA,"CRU","amedas"
"40605",29557,44263,"avg_temp.DJF","RMSE",0.507457779486251,NA,NA,139.783333333333,33.1033333333333,"DJF","avg_temp",NA,"CRU","amedas"
"33775",29756,44263,"avg_temp.JJA","RMSE",0.458675185267026,NA,NA,139.783333333333,33.1033333333333,"JJA","avg_temp",NA,"NCEP2","amedas"
"40615",29657,44263,"avg_temp.MAM","RMSE",0.536500937637451,NA,NA,139.783333333333,33.1033333333333,"MAM","avg_temp",NA,"CRU","amedas"
"40635",29857,44263,"avg_temp.SON","RMSE",0.512943378004194,NA,NA,139.783333333333,33.1033333333333,"SON","avg_temp",NA,"CRU","amedas"
"40650",30007,44263,"pre.ANN","RMSE",2.20696884220788,NA,NA,139.783333333333,33.1033333333333,"ANN","pre",NA,"CRU","amedas"
"20060",29604,44263,"pre.DJF","RMSE",2.03702518727788,NA,NA,139.783333333333,33.1033333333333,"DJF","pre",NA,"ERA5","amedas"
"26930",29805,44263,"pre.JJA","RMSE",1.75973181685629,NA,NA,139.783333333333,33.1033333333333,"JJA","pre",NA,"JRA55","amedas"
"40620",29707,44263,"pre.MAM","RMSE",2.32723898093421,NA,NA,139.783333333333,33.1033333333333,"MAM","pre",NA,"CRU","amedas"
"40640",29907,44263,"pre.SON","RMSE",3.24455945936435,NA,NA,139.783333333333,33.1033333333333,"SON","pre",NA,"CRU","amedas"
"20145",30554,44301,"avg_temp.ANN","RMSE",1.0136394052779,NA,NA,142.19,27.0916666666667,"ANN","avg_temp",NA,"ERA5","amedas"
"20105",30154,44301,"avg_temp.DJF","RMSE",1.72369185486183,NA,NA,142.19,27.0916666666667,"DJF","avg_temp",NA,"ERA5","amedas"
"20125",30354,44301,"avg_temp.JJA","RMSE",0.239329770074676,NA,NA,142.19,27.0916666666667,"JJA","avg_temp",NA,"ERA5","amedas"
"20115",30254,44301,"avg_temp.MAM","RMSE",0.867322278183288,NA,NA,142.19,27.0916666666667,"MAM","avg_temp",NA,"ERA5","amedas"
"33835",30456,44301,"avg_temp.SON","RMSE",0.554579915721359,NA,NA,142.19,27.0916666666667,"SON","avg_temp",NA,"NCEP2","amedas"
"33850",30606,44301,"pre.ANN","RMSE",0.665825888683926,NA,NA,142.19,27.0916666666667,"ANN","pre",NA,"NCEP2","amedas"
"40660",30207,44301,"pre.DJF","RMSE",0.477769142324433,NA,NA,142.19,27.0916666666667,"DJF","pre",NA,"CRU","amedas"
"33830",30406,44301,"pre.JJA","RMSE",1.51856285195896,NA,NA,142.19,27.0916666666667,"JJA","pre",NA,"NCEP2","amedas"
"40670",30307,44301,"pre.MAM","RMSE",0.489613903909444,NA,NA,142.19,27.0916666666667,"MAM","pre",NA,"CRU","amedas"
"33840",30506,44301,"pre.SON","RMSE",1.31721802512456,NA,NA,142.19,27.0916666666667,"SON","pre",NA,"NCEP2","amedas"
"33895",31756,45147,"avg_temp.ANN","RMSE",0.389574981578421,NA,NA,140.856666666667,35.7383333333333,"ANN","avg_temp",NA,"NCEP2","amedas"
"20155",31354,45147,"avg_temp.DJF","RMSE",1.26060144519243,NA,NA,140.856666666667,35.7383333333333,"DJF","avg_temp",NA,"ERA5","amedas"
"40725",31557,45147,"avg_temp.JJA","RMSE",0.817567176055149,NA,NA,140.856666666667,35.7383333333333,"JJA","avg_temp",NA,"CRU","amedas"
"33865",31456,45147,"avg_temp.MAM","RMSE",0.824010173866124,NA,NA,140.856666666667,35.7383333333333,"MAM","avg_temp",NA,"NCEP2","amedas"
"20185",31654,45147,"avg_temp.SON","RMSE",0.485159284764604,NA,NA,140.856666666667,35.7383333333333,"SON","avg_temp",NA,"ERA5","amedas"
"40750",31807,45147,"pre.ANN","RMSE",0.334630848746044,NA,NA,140.856666666667,35.7383333333333,"ANN","pre",NA,"CRU","amedas"
"40710",31407,45147,"pre.DJF","RMSE",1.05830231760606,NA,NA,140.856666666667,35.7383333333333,"DJF","pre",NA,"CRU","amedas"
"40730",31607,45147,"pre.JJA","RMSE",1.00867930038106,NA,NA,140.856666666667,35.7383333333333,"JJA","pre",NA,"CRU","amedas"
"40720",31507,45147,"pre.MAM","RMSE",0.387063487570505,NA,NA,140.856666666667,35.7383333333333,"MAM","pre",NA,"CRU","amedas"
"20190",31704,45147,"pre.SON","RMSE",0.687165016119412,NA,NA,140.856666666667,35.7383333333333,"SON","pre",NA,"ERA5","amedas"
"27095",32355,45212,"avg_temp.ANN","RMSE",0.376073556289424,NA,NA,140.103333333333,35.6016666666667,"ANN","avg_temp",NA,"JRA55","amedas"
"40755",31957,45212,"avg_temp.DJF","RMSE",0.475133767293229,NA,NA,140.103333333333,35.6016666666667,"DJF","avg_temp",NA,"CRU","amedas"
"27075",32155,45212,"avg_temp.JJA","RMSE",0.360622926333141,NA,NA,140.103333333333,35.6016666666667,"JJA","avg_temp",NA,"JRA55","amedas"
"27065",32055,45212,"avg_temp.MAM","RMSE",0.444700216950763,NA,NA,140.103333333333,35.6016666666667,"MAM","avg_temp",NA,"JRA55","amedas"
"40785",32257,45212,"avg_temp.SON","RMSE",0.330907755261662,NA,NA,140.103333333333,35.6016666666667,"SON","avg_temp",NA,"CRU","amedas"
"40800",32407,45212,"pre.ANN","RMSE",0.498169844274356,NA,NA,140.103333333333,35.6016666666667,"ANN","pre",NA,"CRU","amedas"
"40760",32007,45212,"pre.DJF","RMSE",2.16955035856561,NA,NA,140.103333333333,35.6016666666667,"DJF","pre",NA,"CRU","amedas"
"40780",32207,45212,"pre.JJA","RMSE",1.20113909479145,NA,NA,140.103333333333,35.6016666666667,"JJA","pre",NA,"CRU","amedas"
"40770",321010,45212,"pre.MAM","RMSE",0.457029226097794,NA,NA,140.103333333333,35.6016666666667,"MAM","pre",NA,"CRU","amedas"
"40790",32307,45212,"pre.SON","RMSE",0.778546087692094,NA,NA,140.103333333333,35.6016666666667,"SON","pre",NA,"CRU","amedas"
"27145",32955,45371,"avg_temp.ANN","RMSE",0.141749355044489,NA,NA,140.311666666667,35.15,"ANN","avg_temp",NA,"JRA55","amedas"
"27105",32555,45371,"avg_temp.DJF","RMSE",0.277875467781197,NA,NA,140.311666666667,35.15,"DJF","avg_temp",NA,"JRA55","amedas"
"27125",32755,45371,"avg_temp.JJA","RMSE",0.266642467738773,NA,NA,140.311666666667,35.15,"JJA","avg_temp",NA,"JRA55","amedas"
"27115",32655,45371,"avg_temp.MAM","RMSE",0.354492272565123,NA,NA,140.311666666667,35.15,"MAM","avg_temp",NA,"JRA55","amedas"
"27135",32855,45371,"avg_temp.SON","RMSE",0.414345496272806,NA,NA,140.311666666667,35.15,"SON","avg_temp",NA,"JRA55","amedas"
"40850",33007,45371,"pre.ANN","RMSE",0.445056340037306,NA,NA,140.311666666667,35.15,"ANN","pre",NA,"CRU","amedas"
"40810",32607,45371,"pre.DJF","RMSE",0.699927734540866,NA,NA,140.311666666667,35.15,"DJF","pre",NA,"CRU","amedas"
"33980",32806,45371,"pre.JJA","RMSE",1.07844908779565,NA,NA,140.311666666667,35.15,"JJA","pre",NA,"NCEP2","amedas"
"33970",32706,45371,"pre.MAM","RMSE",0.497988342089092,NA,NA,140.311666666667,35.15,"MAM","pre",NA,"NCEP2","amedas"
"40840",32907,45371,"pre.SON","RMSE",0.700485033974165,NA,NA,140.311666666667,35.15,"SON","pre",NA,"CRU","amedas"
"27195",33555,45401,"avg_temp.ANN","RMSE",0.31162043953259,NA,NA,139.865,34.9866666666667,"ANN","avg_temp",NA,"JRA55","amedas"
"34005",33156,45401,"avg_temp.DJF","RMSE",0.620035379619593,NA,NA,139.865,34.9866666666667,"DJF","avg_temp",NA,"NCEP2","amedas"
"20325",33354,45401,"avg_temp.JJA","RMSE",0.251260416698298,NA,NA,139.865,34.9866666666667,"JJA","avg_temp",NA,"ERA5","amedas"
"27165",33255,45401,"avg_temp.MAM","RMSE",0.385530558885643,NA,NA,139.865,34.9866666666667,"MAM","avg_temp",NA,"JRA55","amedas"
"34035",33456,45401,"avg_temp.SON","RMSE",0.242369938394165,NA,NA,139.865,34.9866666666667,"SON","avg_temp",NA,"NCEP2","amedas"
"34050",33606,45401,"pre.ANN","RMSE",0.485337396580298,NA,NA,139.865,34.9866666666667,"ANN","pre",NA,"NCEP2","amedas"
"34010",33206,45401,"pre.DJF","RMSE",0.571118811926595,NA,NA,139.865,34.9866666666667,"DJF","pre",NA,"NCEP2","amedas"
"20330",33404,45401,"pre.JJA","RMSE",0.641049241955318,NA,NA,139.865,34.9866666666667,"JJA","pre",NA,"ERA5","amedas"
"34020",33306,45401,"pre.MAM","RMSE",0.511162152311035,NA,NA,139.865,34.9866666666667,"MAM","pre",NA,"NCEP2","amedas"
"27190",33505,45401,"pre.SON","RMSE",0.686534006446038,NA,NA,139.865,34.9866666666667,"SON","pre",NA,"JRA55","amedas"
